14:09:53,5048,860,4341280
14:09:53,5048,860,4341280
14:09:53,5048,880,4442240
14:09:53,5048,880,4442240
14:09:53,5048,880,4442240
14:09:53,5048,900,4543200
14:09:53,5048,900,4543200
14:09:53,5048,900,4543200
14:09:53,5048,900,4543200
14:09:53,5048,900,4543200
14:09:53,5048,900,4543200
14:09:53,5048,920,4644160
14:09:53,5048,920,4644160
14:09:53,5048,920,4644160
14:09:53,5048,920,4644160
14:09:53,5048,920,4644160
14:09:54,5048,920,4644160
14:09:54,5048,920,4644160
14:09:54,5048,920,4644160
14:09:54,5048,920,4644160
14:09:54,5048,920,4644160
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,940,4745120
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:54,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:55,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:56,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
14:09:57,5048,960,4846080
